layer_id,value_text,occurrences,layer_has_ontology
"PERSON_APPEARANCE","Visible skin texture with pores, slight redness near nasolabial fold, dark eyebrow","1","false"
"PERSON_APPEARANCE","Visible skin texture, pores, nasolabial fold redness, eyebrow","1","false"
"PERSON_APPEARANCE","Visible skin tone and fine dark facial hair on jaw","1","false"
"PERSON_APPEARANCE","Visible skin tone, dark eyebrow hair, pink lips","1","false"
"PERSON_APPEARANCE","Visible skin with redness, pores, and fine hair; gloved hand in white glove","1","false"
"PERSON_APPEARANCE","Visible skin with redness, small dark spot, and hair at edge of frame","1","false"
"PERSON_APPEARANCE","White surgical gloves on both hands","1","false"
"PERSON_APPEARANCE","Woman in black t-shirt, jeans, black handbag; staff in pink scrubs with mask","1","false"
"PERSON_APPEARANCE","Woman in black t-shirt, jeans, sunglasses on head; staff in pink scrubs with mask","1","false"
"PERSON_APPEARANCE","Woman in blue gown, black headband, eyes closed","1","false"
"PERSON_APPEARANCE","Woman in blue surgical cap, eyes closed","1","false"
"PERSON_APPEARANCE","Woman in dark olive scrub uniform, mask, gloves, smartwatch; man with dark hair, beard, bare chest covered by blue drape and gray blanket","1","false"
"PERSON_APPEARANCE","Woman in navy hijab, side profile","1","false"
"PERSON_APPEARANCE","Woman in olive scrubs with mask; man with dark hair reclined","1","false"
"PERSON_APPEARANCE","Woman wearing a black headband and black robe","1","false"
"PERSON_APPEARANCE","Woman wearing a dark headband and black garment","1","false"
"PERSON_APPEARANCE","Woman wearing a navy blue ribbed hijab","1","false"
"PERSON_APPEARANCE","Woman wearing a navy blue ribbed hijab, shown in side profile","1","false"
"PERSON_APPEARANCE","Woman wearing navy blue ribbed hijab","1","false"
"PERSON_APPEARANCE","Woman with black headband and blue gown","1","false"
"PERSON_APPEARANCE","Woman with black headband, earring, blue gown","1","false"
"PERSON_APPEARANCE","Woman with closed eyes and black headband","1","false"
"PERSON_APPEARANCE","Woman with closed eyes, headband, gel sheen","1","false"
"PERSON_APPEARANCE","Woman with curly reddish-brown hair, lavender headband, green wrap top","1","false"
"PERSON_APPEARANCE","Woman with damp hair in headband, blue towel around shoulders","1","false"
"PERSON_APPEARANCE","Woman with damp hair under black headband, blue towel around shoulders","1","false"
"PERSON_APPEARANCE","Woman with dark eyebrows, pearl stud earring, black headband","1","false"
"PERSON_APPEARANCE","Woman with dark hair bun, black headband, pearl earring, pink lipstick, black cardigan over magenta top","1","false"
"PERSON_APPEARANCE","Woman with dark hair bun, headband, blue towel wrap","1","false"
"PERSON_APPEARANCE","Woman with dark hair bun, mask, purple scrubs, gloves, smartwatch; patient with dark skin, dark cap, eye patches","1","false"
"PERSON_APPEARANCE","Woman with dark hair bun, mask, purple scrubs, watch","1","false"
"PERSON_APPEARANCE","Woman with dark hair in a bun, black headband, pearl earrings, dark robe over pink top","1","false"
"PERSON_APPEARANCE","Woman with dark hair in a bun, black spa headband, wrapped in blue towel","1","false"
"PERSON_APPEARANCE","Woman with dark hair in a bun, black terry headband, blue towel around shoulders","1","false"
"PERSON_APPEARANCE","Woman with dark hair in a bun, black towel headband, blue towel around shoulders","1","false"
"PERSON_APPEARANCE","Woman with dark hair in a bun, wearing navy scrubs","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, black headband, blue towel","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, black headband, blue towel drape, small dark marks on face","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, black headband, blue towel wrap","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, black headband, dark red satin dress","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, blue hair clip, gold bracelet","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, headband, pearl earrings, dark robe","1","false"
"PERSON_APPEARANCE","Woman with dark hair in bun, wearing maroon scrubs, blue surgical mask, and smartwatch","1","false"
"PERSON_APPEARANCE","Woman with dark hair in ponytail, braided headband, gold stud earring, light makeup","1","false"
"PERSON_APPEARANCE","Woman with dark hair pulled back under black headband, wearing dark robe over pink top, pearl earrings","1","false"
"PERSON_APPEARANCE","Woman with dark hair pulled back, black headband, black robe","1","false"
"PERSON_APPEARANCE","Woman with dark hair pulled back, black headband, black robe, pearl earring","1","false"
"PERSON_APPEARANCE","Woman with dark hair pulled back, wearing a black headband and black top","1","false"
"PERSON_APPEARANCE","Woman with dark hair pulled into a messy bun, wearing navy blue V-neck scrub top","1","false"
"PERSON_APPEARANCE","Woman with dark hair tied back, wearing blue robe, headband, eyes closed","1","false"
"PERSON_APPEARANCE","Woman with dark hair under blue hairnet, purple towel draped over shoulders","1","false"
"PERSON_APPEARANCE","Woman with dark hair, black headband, blue towel draped over shoulders","1","false"
"PERSON_APPEARANCE","Woman with dark hair, black headband, pearl earring, black robe over pink top","1","false"
"PERSON_APPEARANCE","Woman with dark hair, black headband, pearl earrings, dark robe, pink top","1","false"
"PERSON_APPEARANCE","Woman with dark hair, blue hair clip, wearing black top under blue gown","1","false"
"PERSON_APPEARANCE","Woman with dark hair, closed eyes, glistening skin, black headband","1","false"
"PERSON_APPEARANCE","Woman with dark hair, earring, dark top","1","false"
"PERSON_APPEARANCE","Woman with dark hair, eyes closed, black headband, blue towel","1","false"
"PERSON_APPEARANCE","Woman with dark hair, gel on face/neck, pearl earring","1","false"
"PERSON_APPEARANCE","Woman with dark hair, hairnet, nose stud","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, and robe","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, black robe, maroon top, stud earring","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, blue towel drape","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, pearl earring, black top","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, pearl earring, gel on face","1","false"
"PERSON_APPEARANCE","Woman with dark hair, headband, pearl earrings, dark robe","1","false"
"PERSON_APPEARANCE","Woman with dark hair, pearl earring, black headband, dark top","1","false"
"PERSON_APPEARANCE","Woman with dark hair, pigmented facial skin","1","false"
"PERSON_APPEARANCE","Woman with dark hair, pigmented skin patches on face","1","false"
"PERSON_APPEARANCE","Woman with dark hair, surgical mask, olive scrub suit, gloves; man with short dark hair, reclined","1","false"
"PERSON_APPEARANCE","Woman with dark hair, wearing black outfit, rings and watch","1","false"
"PERSON_APPEARANCE","Woman with dark ponytail and bangs in navy scrubs and white clogs","1","false"
"PERSON_APPEARANCE","Woman with fair skin, dark hair under black headband, wearing maroon satin dress","1","false"
"PERSON_APPEARANCE","Woman with hair bun, black headband, black cardigan, magenta top","1","false"
"PERSON_APPEARANCE","Woman with headband, gel on face","1","false"
"PERSON_APPEARANCE","Woman with light skin, dark hair, wearing magenta satin dress and black headband","1","false"
"PERSON_APPEARANCE","Woman with long dark hair and bangs in navy scrubs","1","false"
"PERSON_APPEARANCE","Woman with long dark hair, black eye mask, dark top","1","false"
"PERSON_APPEARANCE","Woman with long dark hair, black top","1","false"
"PERSON_APPEARANCE","Woman with long dark hair, eye mask, disposable cape","1","false"
"PERSON_APPEARANCE","Woman with long dark hair, wearing black eye mask and blue/white disposable cape","1","false"
"PERSON_APPEARANCE","Woman with long dark hair, wearing black top and eye mask","1","false"
"PERSON_APPEARANCE","Woman with long dark wavy hair in blue gown","1","false"
"PERSON_APPEARANCE","Woman with reddish hair, lavender headband, green satin top, pink lipstick","1","false"
"PERSON_APPEARANCE","Woman with reddish-brown hair, green top, protective goggles","1","false"
"PERSON_APPEARANCE","Woman with reddish-brown hair, lavender headband, green draped top","1","false"
"PERSON_APPEARANCE","Woman with tan skin, dark eyes, pink lipstick, wearing a lavender headband and green top","1","false"
"PERSON_APPEARANCE","Woman with white goggles, lavender headband, green top","1","false"
"PERSON_APPEARANCE","Women depicted on promotional banners","1","false"
"PERSON_APPEARANCE","Women in dark clothing, one seated at computer","1","false"
"PERSON_APPEARANCE","Worker in olive scrubs, mask, gloves, smartwatch; man with dark hair, beard stubble","1","false"
"PERSON_APPEARANCE","Worker in orange scrub top, glasses, black mask, gloves; other person has long dark hair","1","false"
"PERSON_APPEARANCE","Worker in protective attire and reclining woman","1","false"
"PERSON_APPEARANCE","Worker in red scrubs and protective gear","1","false"
"PERSON_APPEARANCE","Worker in teal scrubs and mask; patient in blue cap","1","false"
"PERSON_APPEARANCE","Worker in teal scrubs with mask and gloves","1","false"
"PERSON_APPEARANCE","Worker in teal scrubs with mask and gloves; reclining person has long dark hair","1","false"
"PERSON_APPEARANCE","Worker in teal scrubs with mask; patient in blue surgical cap","1","false"
"PERSON_APPEARANCE","Worker: dark hair in bun, teal scrubs, blue mask, white gloves; patient: blue surgical cap, green attire, dark towel over chest","1","false"
"PERSON_APPEARANCE","Young man, short dark hair, light stubble, blue gown","1","false"
"PERSON_APPEARANCE","Young woman with dark hair in a bun, wearing black spa headband and blue towel","1","false"
"PERSON_APPEARANCE","Young woman with dark hair, eyes closed, wearing black headband and blue towel","1","false"
"PERSON_APPEARANCE","Young woman with dark hair, wearing cream headband and blue top","1","false"
"PERSON_APPEARANCE","Young woman, dark hair in bun, dark headband, blue towel","1","false"
"PERSON_APPEARANCE","Young woman, dark hair, black headband, small facial marks","1","false"
"PERSON_APPEARANCE","Young woman, dark hair, eyes closed, reclined","1","false"
"PERSON_APPEARANCE","Young woman, fair skin, dark hair pulled back","1","false"
"PERSON_APPEARANCE","Young woman, fair skin, dark hair tied back, dark robe, pearl earring","1","false"
"RELATIONSHIPS","Assistant physically interacts with subject's head","1","true"
"RELATIONSHIPS","Assisting person interacts directly with reclining subject","1","true"
"RELATIONSHIPS","Attendant administering device to reclined patient","1","true"
"RELATIONSHIPS","Attendant hand in direct contact with patient's face","1","true"
"RELATIONSHIPS","Attendant interacting with reclining recipient","1","true"
"RELATIONSHIPS","Attendant physically supporting and treating reclining subject","1","true"
"RELATIONSHIPS","Attendant physically supports reclining subject","1","true"
"RELATIONSHIPS","Attendant positioned behind and assisting client","1","true"
"RELATIONSHIPS","Attendant positioned beside reclining subject","1","true"
"RELATIONSHIPS","Attendant positioned directly over patient","1","true"
"RELATIONSHIPS","Attendant positioned near patient's head","1","true"
"RELATIONSHIPS","Attendant positioned over reclined woman","1","true"
"RELATIONSHIPS","Attendant positioned over/behind reclined client, hands-on contact","1","true"
"RELATIONSHIPS","Attendant providing hands-on care to reclined person","1","true"
"RELATIONSHIPS","Attendant working directly on reclined person","1","true"
"RELATIONSHIPS","Attendant working directly on reclining person","1","true"
"RELATIONSHIPS","Attendant working directly on the reclined patient","1","true"
"RELATIONSHIPS","Attendant working directly on the reclining person","1","true"
"RELATIONSHIPS","Attendant working near seated person","1","true"
"RELATIONSHIPS","Attendants positioned around reclined individual","1","true"
"RELATIONSHIPS","Care provider attending to client","1","true"
"RELATIONSHIPS","Care-provider and recipient interaction","1","true"
"RELATIONSHIPS","Care-provider interaction","1","true"
"RELATIONSHIPS","Care-provider interaction with a client","1","true"
"RELATIONSHIPS","Care-provider interaction with a reclining recipient","1","true"
"RELATIONSHIPS","Caregiver positioned directly behind/over patient","1","true"
"RELATIONSHIPS","Caregiver-patient interaction, staff leaning over reclined patient","1","true"
"RELATIONSHIPS","Caregiver-patient interaction, staff standing over reclined patient","1","true"
"RELATIONSHIPS","Caregiver-patient relationship in clinical setting","1","true"
"RELATIONSHIPS","Caregiver-patient spatial relationship","1","true"
"RELATIONSHIPS","Client and service provider interaction","1","true"
"RELATIONSHIPS","Client positioned in foreground, staff member positioned behind/beside her","1","true"
"RELATIONSHIPS","Client-provider interaction","1","true"
"RELATIONSHIPS","Client-provider interaction across desk","1","true"
"RELATIONSHIPS","Clinical staff actively attending to reclined patient","1","true"
"RELATIONSHIPS","Clinical staff positioned around the patient","1","true"
"RELATIONSHIPS","Clinician actively attending to patient","1","true"
"RELATIONSHIPS","Clinician actively attending to reclined patient","1","true"
"RELATIONSHIPS","Clinician actively engaged with reclined patient","1","true"
"RELATIONSHIPS","Clinician actively engaged with reclining patient","1","true"
"RELATIONSHIPS","Clinician actively treating a positioned patient","1","true"
"RELATIONSHIPS","Clinician actively treating a reclining patient","1","true"
"RELATIONSHIPS","Clinician actively treating the reclined patient","1","true"
"RELATIONSHIPS","Clinician actively treating/attending to reclined patient","1","true"
"RELATIONSHIPS","Clinician actively treating/attending to reclining patient","1","true"
"RELATIONSHIPS","Clinician actively treating/attending to the reclined patient","1","true"
"RELATIONSHIPS","Clinician actively treating/positioned over patient","1","true"
"RELATIONSHIPS","Clinician actively working on reclined patient","1","true"
"RELATIONSHIPS","Clinician actively working over reclined patient","1","true"
"RELATIONSHIPS","Clinician administering care to reclined patient","1","true"
"RELATIONSHIPS","Clinician and assistant both attending to one patient","1","true"
"RELATIONSHIPS","Clinician applying device to patient","1","true"
"RELATIONSHIPS","Clinician attending seated patient","1","true"
"RELATIONSHIPS","Clinician attending to patient directly","1","true"
"RELATIONSHIPS","Clinician attending to patient in care setting","1","true"
"RELATIONSHIPS","Clinician attending to patient in one-on-one setting","1","true"
"RELATIONSHIPS","Clinician attending to reclined client","1","true"
"RELATIONSHIPS","Clinician attending to reclined person","1","true"
"RELATIONSHIPS","Clinician attending to seated patient","1","true"
"RELATIONSHIPS","Clinician directly attending to patient","1","true"
"RELATIONSHIPS","Clinician directly interacting with reclining person","1","true"
"RELATIONSHIPS","Clinician engaged with seated individual using device","1","true"
"RELATIONSHIPS","Clinician hand interacting directly with patient's chin","1","true"
"RELATIONSHIPS","Clinician hand interacting directly with patient's skin","1","true"
"RELATIONSHIPS","Clinician hand interacting with reclining person's face","1","true"
"RELATIONSHIPS","Clinician hand interacting with subject's face","1","true"
"RELATIONSHIPS","Clinician hand positioned directly over patient's skin","1","true"
"RELATIONSHIPS","Clinician hand positioned directly over patient's skin with device","1","true"
"RELATIONSHIPS","Clinician hands in direct contact with patient's face","1","true"
"RELATIONSHIPS","Clinician hands interacting directly with patient","1","true"
"RELATIONSHIPS","Clinician hands interacting directly with patient's facial skin","1","true"
"RELATIONSHIPS","Clinician hands interacting directly with patient's head","1","true"
"RELATIONSHIPS","Clinician hands interacting directly with the reclining person's scalp","1","true"
"RELATIONSHIPS","Clinician hands interacting with patient's face via device","1","true"
"RELATIONSHIPS","Clinician hands interacting with patient's skin","1","true"
"RELATIONSHIPS","Clinician hands positioned around patient's head","1","true"
"RELATIONSHIPS","Clinician hands positioned directly on and over patient's face","1","true"
"RELATIONSHIPS","Clinician hands positioned directly on patient's face","1","true"
"RELATIONSHIPS","Clinician hands positioned directly over patient's scalp","1","true"
"RELATIONSHIPS","Clinician in direct physical contact with patient's head","1","true"
"RELATIONSHIPS","Clinician interacting directly with seated person's head","1","true"
"RELATIONSHIPS","Clinician interacting with patient via device","1","true"
"RELATIONSHIPS","Clinician leaning over reclined patient","1","true"
"RELATIONSHIPS","Clinician performing action on client","1","true"
"RELATIONSHIPS","Clinician performing action on reclined patient","1","true"
"RELATIONSHIPS","Clinician performing action on reclining patient","1","true"
"RELATIONSHIPS","Clinician performing action on seated patient","1","true"
"RELATIONSHIPS","Clinician performing close-proximity work on patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on activity directly on the patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on activity on reclining patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on care for patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on care on reclining patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on care to patient","1","true"
"RELATIONSHIPS","Clinician performing hands-on contact with reclined patient","1","true"
"RELATIONSHIPS","Clinician positioned above and attending to reclining patient","1","true"
"RELATIONSHIPS","Clinician positioned above and attending to the reclined patient","1","true"
"RELATIONSHIPS","Clinician positioned above reclined patient","1","true"
"RELATIONSHIPS","Clinician positioned above reclined patient, hands-on contact","1","true"
"RELATIONSHIPS","Clinician positioned above reclining patient, performing hands-on application","1","true"
"RELATIONSHIPS","Clinician positioned behind/above seated patient","1","true"
"RELATIONSHIPS","Clinician positioned beside and attending to the draped individual","1","true"
"RELATIONSHIPS","Clinician positioned beside patient, operating device","1","true"
"RELATIONSHIPS","Clinician positioned directly behind seated patient","1","true"
"RELATIONSHIPS","Clinician positioned directly over a reclined individual's head","1","true"
"RELATIONSHIPS","Clinician positioned directly over and attending to the reclining patient","1","true"
"RELATIONSHIPS","Clinician positioned directly over and in contact with patient's head","1","true"
"RELATIONSHIPS","Clinician positioned directly over patient in caregiving posture","1","true"
"RELATIONSHIPS","Clinician positioned directly over patient, in close physical proximity","1","true"
"RELATIONSHIPS","Clinician positioned directly over patient's head","1","true"
"RELATIONSHIPS","Clinician positioned directly over reclined patient","1","true"
"RELATIONSHIPS","Clinician positioned directly over reclined patient performing a hands-on action","1","true"
"RELATIONSHIPS","Clinician positioned directly over seated person","1","true"
"RELATIONSHIPS","Clinician positioned over and attending to patient","1","true"
"RELATIONSHIPS","Clinician positioned over and attending to reclining person","1","true"
"RELATIONSHIPS","Clinician positioned over and attending to the reclined patient","1","true"
"RELATIONSHIPS","Clinician positioned over and attending to the reclining person","1","true"
"RELATIONSHIPS","Clinician positioned over and in contact with patient","1","true"
"RELATIONSHIPS","Clinician positioned over and interacting directly with patient","1","true"
"RELATIONSHIPS","Clinician positioned over patient in caregiving posture","1","true"
"RELATIONSHIPS","Clinician positioned over patient, providing care","1","true"
"RELATIONSHIPS","Clinician positioned over reclining patient, actively treating her","1","true"
"RELATIONSHIPS","Clinician positioned over reclining person, hands in direct contact","1","true"
"RELATIONSHIPS","Clinician working directly on patient in close physical contact","1","true"
"RELATIONSHIPS","Clinician working directly on patient positioned below","1","true"
"RELATIONSHIPS","Clinician working directly on patient's head with assistant support","1","true"
"RELATIONSHIPS","Clinician working directly on patient's shoulder area","1","true"
"RELATIONSHIPS","Clinician working directly on reclined patient","1","true"
"RELATIONSHIPS","Clinician working directly over patient","1","true"
"RELATIONSHIPS","Clinician working over reclined person","1","true"
"RELATIONSHIPS","Clinician-attendant positioned over reclining individual","1","true"
"RELATIONSHIPS","Clinician-client interaction","1","true"
"RELATIONSHIPS","Clinician-hand interacting with patient's skin","1","true"
"RELATIONSHIPS","Clinician-hand-to-patient proximity during contact","1","true"
"RELATIONSHIPS","Clinician-hands in direct contact with patient's face/neck","1","true"
"RELATIONSHIPS","Clinician-like figure attending to patient","1","true"
"RELATIONSHIPS","Clinician-patient care interaction","1","true"
"RELATIONSHIPS","Clinician-patient interaction during a session","1","true"
"RELATIONSHIPS","Clinician-patient interaction during care","1","true"
"RELATIONSHIPS","Clinician-patient interaction during examination","1","true"
"RELATIONSHIPS","Clinician-patient interaction in clinical setting","1","true"
"RELATIONSHIPS","Clinician-patient interaction in consultation setting","1","true"
"RELATIONSHIPS","Clinician-patient interaction over forearm","1","true"
"RELATIONSHIPS","Clinician-patient interaction with a second staff member present","1","true"
"RELATIONSHIPS","Clinician-patient interaction with an observer present","1","true"
"RELATIONSHIPS","Clinician-patient interaction with device","1","true"
"RELATIONSHIPS","Clinician-patient proximity during a hands-on task","1","true"
"RELATIONSHIPS","Clinician-to-patient caregiving interaction","1","true"
"RELATIONSHIPS","Clinician's gloved hand interacting directly with patient's face","1","true"
"RELATIONSHIPS","Clinician's gloved hands in direct contact with patient's face","1","true"
"RELATIONSHIPS","Clinician's gloved hands interacting directly with the person's face","1","true"
"RELATIONSHIPS","Clinician's hand interacting directly with patient's skin using device","1","true"
"RELATIONSHIPS","Clinician's hand interacting with patient's arm","1","true"
"RELATIONSHIPS","Clinician's hands directly interacting with patient's face","1","true"
"RELATIONSHIPS","Clinician's hands in direct contact with and proximity to patient's face","1","true"
"RELATIONSHIPS","Clinician's hands in direct contact with patient's face","1","true"
"RELATIONSHIPS","Clinician's hands interacting directly with patient and device","1","true"
"RELATIONSHIPS","Clinician's hands positioned directly over patient's face","1","true"
"RELATIONSHIPS","Clinician's hands positioned directly over patient's skin","1","true"
"RELATIONSHIPS","Clinician's tool interacting with patient's skin","1","true"
"RELATIONSHIPS","Clinician(s) attending to reclining patient","1","true"
"RELATIONSHIPS","Clinicians positioned around and attending to patient","1","true"
"RELATIONSHIPS","Clinicians positioned around patient's head","1","true"
"RELATIONSHIPS","Clinicians positioned around seated patient","1","true"
"RELATIONSHIPS","Clinicians working together over patient","1","true"
"RELATIONSHIPS","Close attendant-to-client proximity","1","true"
"RELATIONSHIPS","Close interpersonal contact between two individuals","1","true"
"RELATIONSHIPS","Close physical proximity between staff member and reclining person","1","true"
"RELATIONSHIPS","Close provider-patient interaction","1","true"
"RELATIONSHIPS","Close provider-patient interaction with an onlooker present","1","true"
"RELATIONSHIPS","Device operator and assisting hand coordinating on same arm","1","true"
"RELATIONSHIPS","Device positioned against skin","1","true"
"RELATIONSHIPS","Device positioned directly over patient's head","1","true"
"RELATIONSHIPS","Device positioned directly over subject's head","1","true"
"RELATIONSHIPS","Device positioned in direct proximity to patient's head","1","true"
"RELATIONSHIPS","Device positioned over person's head","1","true"
"RELATIONSHIPS","Device-to-thigh contact and hand support","1","true"
"RELATIONSHIPS","Device, hand, skin, and tattoo are in contact","1","true"
"RELATIONSHIPS","Devices in direct proximity to facial skin","1","true"
"RELATIONSHIPS","Direct attendant-to-subject contact","1","true"
"RELATIONSHIPS","Direct caregiver-to-patient physical proximity","1","true"
"RELATIONSHIPS","Direct clinician-patient interaction","1","true"
"RELATIONSHIPS","Direct clinician-patient interaction at close proximity","1","true"
"RELATIONSHIPS","Direct physical contact between clinician and reclining patient","1","true"
"RELATIONSHIPS","Direct physical contact between clinician's gloved hand and patient's face","1","true"
"RELATIONSHIPS","Direct physical contact between practitioner's gloved hands and patient's face","1","true"
"RELATIONSHIPS","Direct physical contact between provider's gloved hands and patient's face","1","true"
"RELATIONSHIPS","Direct physical interaction between practitioner and reclined patient","1","true"
"RELATIONSHIPS","Direct physical proximity between caregiver and patient","1","true"
"RELATIONSHIPS","Direct provider-patient physical contact","1","true"
"RELATIONSHIPS","Direct provider-to-patient physical interaction","1","true"
"RELATIONSHIPS","Examiner interacting directly with patient","1","true"
"RELATIONSHIPS","Examiner physically interacting with patient's scalp","1","true"
"RELATIONSHIPS","Examiner-patient interaction","1","true"
"RELATIONSHIPS","Examiner's hand interacting with subject's skin","1","true"
"RELATIONSHIPS","Face-to-face desk interaction","1","true"
"RELATIONSHIPS","Face-to-face interaction across desk","1","true"
"RELATIONSHIPS","Foreground hand and background reclining person share setting","1","true"
"RELATIONSHIPS","Foreground subject and background staff-like figure share a clinical room","1","true"
"RELATIONSHIPS","Foreground subject positioned in front of background staff-like person","1","true"
"RELATIONSHIPS","Gloved hand interacting directly with person's skin area","1","true"
"RELATIONSHIPS","Gloved hand interacting directly with the person's face","1","true"
"RELATIONSHIPS","Gloved hand of one individual interacting with the face of another","1","true"
"RELATIONSHIPS","Gloved hand of practitioner in direct contact/proximity with patient's face","1","true"
"RELATIONSHIPS","Gloved hand of second person interacting directly with reclined person's neck area","1","true"
"RELATIONSHIPS","Gloved hand operating instrument on another person's skin","1","true"
"RELATIONSHIPS","Gloved hand positioned in proximity to another person's arm","1","true"
"RELATIONSHIPS","Gloved hand works on reclined person","1","true"
"RELATIONSHIPS","Gloved hands interacting directly with seated person's hair/scalp","1","true"
"RELATIONSHIPS","Gloved individual interacting directly with the person's scalp","1","true"
"RELATIONSHIPS","Gloved individual positioned close to and interacting with the reclining person","1","true"
"RELATIONSHIPS","Gloved operator attends to a reclining person","1","true"
"RELATIONSHIPS","Gloved operator interacting with another person's skin","1","true"
"RELATIONSHIPS","Gloved person attends to reclined person","1","true"
"RELATIONSHIPS","Hand controls device near another skin area","1","true"
"RELATIONSHIPS","Hand interacting directly with lab equipment","1","true"
"RELATIONSHIPS","Hand interacting directly with lab equipment and specimen vial","1","true"
"RELATIONSHIPS","Hand interacting with device","1","true"
"RELATIONSHIPS","Hand interacting with device control panel","1","true"
"RELATIONSHIPS","Hand-held device interacting with own/other arm","1","true"
"RELATIONSHIPS","Hand-to-scalp spatial interaction","1","true"
"RELATIONSHIPS","Hands jointly working over same field","1","true"
"RELATIONSHIPS","Hands manipulate a device on another visible body area","1","true"
"RELATIONSHIPS","Hands manipulate device on another visible body area","1","true"
"RELATIONSHIPS","Hands-on contact between two people","1","true"
"RELATIONSHIPS","Hands-on interaction between operator and subject","1","true"
"RELATIONSHIPS","Individual working directly over draped area","1","true"
"RELATIONSHIPS","Instrument-to-skin contact by gloved hands","1","true"
"RELATIONSHIPS","Interaction between clinic staff and visitor at front desk","1","true"
"RELATIONSHIPS","Man positioned behind seated woman","1","true"
"RELATIONSHIPS","Man positioned behind seated woman, staff-client arrangement","1","true"
"RELATIONSHIPS","Medical professional attending to reclining patient","1","true"
"RELATIONSHIPS","Metallic devices in direct contact with skin near eye and eyebrow","1","true"
"RELATIONSHIPS","Multiple staff coordinating around one reclined person","1","true"
"RELATIONSHIPS","Multiple staff members interacting with reclined patient","1","true"
"RELATIONSHIPS","Multiple staff working together on one patient","1","true"
"RELATIONSHIPS","Multiple staff working together over one patient","1","true"
"RELATIONSHIPS","No interaction or relationship shown","1","true"
"RELATIONSHIPS","No interaction shown","1","true"
"RELATIONSHIPS","No interpersonal interaction visible","1","true"
"RELATIONSHIPS","One hand operates the device while another hand steadies the treated arm","1","true"
"RELATIONSHIPS","One person acting on another","1","true"
"RELATIONSHIPS","One person appears to attend to another","1","true"
"RELATIONSHIPS","One person applies a device to another reclining person","1","true"
"RELATIONSHIPS","One person assists the reclining subject","1","true"
"RELATIONSHIPS","One person attends to another's face","1","true"
"RELATIONSHIPS","One person directly attends to another","1","true"
"RELATIONSHIPS","One person handles a device on another person’s skin","1","true"
"RELATIONSHIPS","One person is being attended to by another whose gloved hand appears","1","true"
"RELATIONSHIPS","One person performs a task directly on the reclined individual","1","true"
"RELATIONSHIPS","One person physically attends to another","1","true"
"RELATIONSHIPS","One person positioned behind/beside and attending to another","1","true"
"RELATIONSHIPS","One person provides hands-on care to another","1","true"
"RELATIONSHIPS","One person tending to another's face","1","true"
"RELATIONSHIPS","One person working directly over another's scalp","1","true"
"RELATIONSHIPS","Operator adjusting device near seated person","1","true"
"RELATIONSHIPS","Operator and patient in direct physical contact via device and hand","1","true"
"RELATIONSHIPS","Operator applies a device to the reclining subject","1","true"
"RELATIONSHIPS","Operator applies device to recipient","1","true"
"RELATIONSHIPS","Operator applying device directly to patient's arm","1","true"
"RELATIONSHIPS","Operator attending to a reclining client","1","true"
"RELATIONSHIPS","Operator attending to reclining recipient","1","true"
"RELATIONSHIPS","Operator attending to reclining woman","1","true"
"RELATIONSHIPS","Operator attending to seated recipient","1","true"
"RELATIONSHIPS","Operator attends to reclining client","1","true"
"RELATIONSHIPS","Operator attends to reclining subject","1","true"
"RELATIONSHIPS","Operator attends to reclining woman","1","true"
"RELATIONSHIPS","Operator directly handling device over seated person's head","1","true"
"RELATIONSHIPS","Operator hand and device interacting with steadied arm","1","true"
"RELATIONSHIPS","Operator hand interacting directly with patient's face","1","true"
"RELATIONSHIPS","Operator hand interacting with seated person's scalp","1","true"
"RELATIONSHIPS","Operator hand positioning device over recipient's arm","1","true"
"RELATIONSHIPS","Operator hands interacting directly with recipient's skin","1","true"
"RELATIONSHIPS","Operator hands interacting with another person's scalp","1","true"
"RELATIONSHIPS","Operator hands interacting with patient skin","1","true"
"RELATIONSHIPS","Operator hands interacting with patient's face","1","true"
"RELATIONSHIPS","Operator hands interacting with patient's leg","1","true"
"RELATIONSHIPS","Operator hands interacting with patient's limb","1","true"
"RELATIONSHIPS","Operator hands positioned over patient's skin","1","true"
"RELATIONSHIPS","Operator interacting directly with device console","1","true"
"RELATIONSHIPS","Operator interacting directly with device interface","1","true"
"RELATIONSHIPS","Operator interacting directly with the device","1","true"
"RELATIONSHIPS","Operator interacting directly with the machine","1","true"
"RELATIONSHIPS","Operator interacting with device","1","true"
